"GID_0","GID_1","NAME_0","NAME_1","TYPE_1","ENGTYPE_1"
"IRN","IRN.7_1","Iran","Fars","Ostan","Province"
"IRN","IRN.8_1","Iran","Gilan","Ostan","Province"
"IRN","IRN.9_1","Iran","Golestan","Ostan","Province"
"IRN","IRN.10_1","Iran","Hamadan","Ostan","Province"
"IRN","IRN.11_1","Iran","Hormozgan","Ostan","Province"
"IRN","IRN.12_1","Iran","Ilam","Ostan","Province"
"IRN","IRN.13_1","Iran","Kerman","Ostan","Province"
"IRN","IRN.14_1","Iran","Kermanshah","Ostan","Province"
"IRN","IRN.15_1","Iran","Khuzestan","Ostan","Province"
"IRN","IRN.16_1","Iran","Kohgiluyeh and Buyer Ahmad","Ostan","Province"
"IRN","IRN.17_1","Iran","Kordestan","Ostan","Province"
"IRN","IRN.18_1","Iran","Lorestan","Ostan","Province"
"IRN","IRN.19_1","Iran","Markazi","Ostan","Province"
"IRN","IRN.20_1","Iran","Mazandaran","Ostan","Province"
"IRN","IRN.21_1","Iran","North Khorasan","Ostan","Province"
"IRN","IRN.22_1","Iran","Qazvin","Ostan","Province"
"IRN","IRN.23_1","Iran","Qom","Ostan","Province"
"IRN","IRN.24_1","Iran","Razavi Khorasan","Ostan","Province"
"IRN","IRN.25_1","Iran","Semnan","Ostan","Province"
"IRN","IRN.26_1","Iran","Sistan and Baluchestan","Ostan","Province"
"IRN","IRN.27_1","Iran","South Khorasan","Ostan","Province"
"IRN","IRN.28_1","Iran","Tehran","Ostan","Province"
"IRN","IRN.29_1","Iran","West Azarbaijan","Ostan","Province"
"IRN","IRN.30_1","Iran","Yazd","Ostan","Province"
"IRN","IRN.31_1","Iran","Zanjan","Ostan","Province"
"IRQ","IRQ.1_1","Iraq","Al-Anbar","Muhafazah","Province"
"IRQ","IRQ.2_1","Iraq","Al-Basrah","Muhafazah","Province"
"IRQ","IRQ.3_1","Iraq","Al-Muthannia","Muhafazah","Province"
"IRQ","IRQ.4_1","Iraq","Al-Qadisiyah","Muhafazah","Province"
"IRQ","IRQ.5_1","Iraq","An-Najaf","Muhafazah","Province"
"IRQ","IRQ.6_1","Iraq","Arbil","Muhafazah","Province"
"IRQ","IRQ.7_1","Iraq","As-Sulaymaniyah","Muhafazah","Province"
"IRQ","IRQ.8_1","Iraq","At-Ta'mim","Muhafazah","Province"
"IRQ","IRQ.9_1","Iraq","Babil","Muhafazah","Province"
"IRQ","IRQ.10_1","Iraq","Baghdad","Muhafazah","Province"
"IRQ","IRQ.11_1","Iraq","Dhi-Qar","Muhafazah","Province"
"IRQ","IRQ.12_1","Iraq","Dihok","Muhafazah","Province"
"IRQ","IRQ.13_1","Iraq","Diyala","Muhafazah","Province"
"IRQ","IRQ.14_1","Iraq","Karbala'","Muhafazah","Province"
"IRQ","IRQ.15_1","Iraq","Maysan","Muhafazah","Province"
"IRQ","IRQ.16_1","Iraq","Ninawa","Muhafazah","Province"
"IRQ","IRQ.17_1","Iraq","Sala ad-Din","Muhafazah","Province"
"IRQ","IRQ.18_1","Iraq","Wasit","Muhafazah","Province"
"ISL","ISL.1_1","Iceland","Austurland","Landsvæði","Region"
"ISL","ISL.2_1","Iceland","Hálshreppur","Landsvæði","Region"
"ISL","ISL.3_1","Iceland","Höfuðborgarsvæði","Landsvæði","Region"
"ISL","ISL.4_1","Iceland","Norðurland vestra","Landsvæði","Region"
"ISL","ISL.5_1","Iceland","Suðurland","Landsvæði","Region"
"ISL","ISL.6_1","Iceland","Suðurnes","Kaupstadir","Independent Town"
"ISL","ISL.7_1","Iceland","Vestfirðir","Landsvæði","Region"
"ISL","ISL.8_1","Iceland","Vesturland","Landsvæði","Region"
"ISR","ISR.1_1","Israel","Golan","Mehoz","District"
"ISR","ISR.2_1","Israel","HaDarom","Mehoz","District"
"ISR","ISR.3_1","Israel","Haifa","Mehoz","District"
"ISR","ISR.4_1","Israel","HaMerkaz","Mehoz","District"
"ISR","ISR.5_1","Israel","HaZafon","Mehoz","District"
"ISR","ISR.6_1","Israel","Jerusalem","Mehoz","District"
"ISR","ISR.7_1","Israel","Tel Aviv","Mehoz","District"
"ITA","ITA.1_1","Italy","Abruzzo","Regione","Region"
"ITA","ITA.2_1","Italy","Apulia","Regione","Region"
"ITA","ITA.3_1","Italy","Basilicata","Regione","Region"
"ITA","ITA.4_1","Italy","Calabria","Regione","Region"
"ITA","ITA.5_1","Italy","Campania","Regione","Region"
"ITA","ITA.6_1","Italy","Emilia-Romagna","Regione","Region"
"ITA","ITA.7_1","Italy","Friuli-Venezia Giulia","Regione","Autonomous Region"
"ITA","ITA.8_1","Italy","Lazio","Regione","Region"
"ITA","ITA.9_1","Italy","Liguria","Regione","Region"
"ITA","ITA.10_1","Italy","Lombardia","Regione","Region"
"ITA","ITA.11_1","Italy","Marche","Regione","Region"
"ITA","ITA.12_1","Italy","Molise","Regione","Region"
"ITA","ITA.13_1","Italy","Piemonte","Regione","Region"
"ITA","ITA.14_1","Italy","Sardegna","Regione","Autonomous Region"
"ITA","ITA.15_1","Italy","Sicily","Regione","Autonomous Region"
"ITA","ITA.16_1","Italy","Toscana","Regione","Region"
"ITA","ITA.17_1","Italy","Trentino-Alto Adige","Regione","Autonomous Region"
"ITA","ITA.18_1","Italy","Umbria","Regione","Region"
"ITA","ITA.19_1","Italy","Valle d'Aosta","Regione","Autonomous Region"
"ITA","ITA.20_1","Italy","Veneto","Regione","Region"
"JAM","JAM.1_1","Jamaica","Clarendon","Parish","Parish"
"JAM","JAM.2_1","Jamaica","Hanover","Parish","Parish"
"JAM","JAM.3_1","Jamaica","Kingston","Parish","Parish"
"JAM","JAM.4_1","Jamaica","Manchester","Parish","Parish"
"JAM","JAM.5_1","Jamaica","Portland","Parish","Parish"
"JAM","JAM.6_1","Jamaica","Saint Andrew","Parish","Parish"
"JAM","JAM.7_1","Jamaica","Saint Ann","Parish","Parish"
"JAM","JAM.8_1","Jamaica","Saint Catherine","Parish","Parish"
"JAM","JAM.9_1","Jamaica","Saint Elizabeth","Parish","Parish"
"JAM","JAM.10_1","Jamaica","Saint James","Parish","Parish"
"JAM","JAM.11_1","Jamaica","Saint Mary","Parish","Parish"
"JAM","JAM.12_1","Jamaica","Saint Thomas","Parish","Parish"
"JAM","JAM.13_1","Jamaica","Trelawny","Parish","Parish"
"JAM","JAM.14_1","Jamaica","Westmoreland","Parish","Parish"
"JEY","JEY.1_1","Jersey","Grouville","Parish","Parish"
"JEY","JEY.2_1","Jersey","Saint Berlade","Parish","Parish"
"JEY","JEY.3_1","Jersey","Saint Clement","Parish","Parish"
"JEY","JEY.4_1","Jersey","Saint Helier","Parish","Parish"
"JEY","JEY.5_1","Jersey","Saint John","Parish","Parish"
"JEY","JEY.6_1","Jersey","Saint Lawrence","Parish","Parish"
"JEY","JEY.7_1","Jersey","Saint Martin","Parish","Parish"
"JEY","JEY.8_1","Jersey","Saint Mary","Parish","Parish"
"JEY","JEY.9_1","Jersey","Saint Ouen","Parish","Parish"
"JEY","JEY.10_1","Jersey","Saint Peter","Parish","Parish"
"JEY","JEY.11_1","Jersey","Saint Saviour","Parish","Parish"
"JEY","JEY.12_1","Jersey","Trinity","Parish","Parish"
"JOR","JOR.1_1","Jordan","Ajlun","Muhafazah","Province"
"JOR","JOR.2_1","Jordan","Amman","Muhafazah","Province"
"JOR","JOR.3_1","Jordan","Aqaba","Muhafazah","Province"
"JOR","JOR.4_1","Jordan","Balqa","Muhafazah","Province"
"JOR","JOR.5_1","Jordan","Irbid","Muhafazah","Province"
"JOR","JOR.6_1","Jordan","Jarash","Muhafazah","Province"
"JOR","JOR.7_1","Jordan","Karak","Muhafazah","Province"
"JOR","JOR.8_1","Jordan","Ma`an","Muhafazah","Province"
"JOR","JOR.9_1","Jordan","Madaba","Muhafazah","Province"
"JOR","JOR.10_1","Jordan","Mafraq","Muhafazah","Province"
"JOR","JOR.11_1","Jordan","Tafilah","Muhafazah","Province"
"JOR","JOR.12_1","Jordan","Zarqa","Muhafazah","Province"
"JPN","JPN.1_1","Japan","Aichi","Ken","Prefecture"
"JPN","JPN.2_1","Japan","Akita","Ken","Prefecture"
"JPN","JPN.3_1","Japan","Aomori","Ken","Prefecture"
"JPN","JPN.4_1","Japan","Chiba","Ken","Prefecture"
"JPN","JPN.5_1","Japan","Ehime","Ken","Prefecture"
"JPN","JPN.6_1","Japan","Fukui","Ken","Prefecture"
"JPN","JPN.7_1","Japan","Fukuoka","Ken","Prefecture"
"JPN","JPN.8_1","Japan","Fukushima","Ken","Prefecture"
"JPN","JPN.9_1","Japan","Gifu","Ken","Prefecture"
"JPN","JPN.10_1","Japan","Gunma","Ken","Prefecture"
"JPN","JPN.11_1","Japan","Hiroshima","Ken","Prefecture"
"JPN","JPN.12_1","Japan","Hokkaido","Do","Circuit"
"JPN","JPN.13_1","Japan","Hyōgo","Ken","Prefecture"
"JPN","JPN.14_1","Japan","Ibaraki","Ken","Prefecture"
"JPN","JPN.15_1","Japan","Ishikawa","Ken","Prefecture"
"JPN","JPN.16_1","Japan","Iwate","Ken","Prefecture"
"JPN","JPN.17_1","Japan","Kagawa","Ken","Prefecture"
"JPN","JPN.18_1","Japan","Kagoshima","Ken","Prefecture"
"JPN","JPN.19_1","Japan","Kanagawa","Ken","Prefecture"
"JPN","JPN.20_1","Japan","Kochi","Ken","Prefecture"
"JPN","JPN.21_1","Japan","Kumamoto","Ken","Prefecture"
"JPN","JPN.22_1","Japan","Kyoto","Fu","Urban Prefecture"
"JPN","JPN.23_1","Japan","Mie","Ken","Prefecture"
"JPN","JPN.24_1","Japan","Miyagi","Ken","Prefecture"
"JPN","JPN.25_1","Japan","Miyazaki","Ken","Prefecture"
"JPN","JPN.26_1","Japan","Nagano","Ken","Prefecture"
"JPN","JPN.27_1","Japan","Naoasaki","Ken","Prefecture"
"JPN","JPN.28_1","Japan","Nara","Ken","Prefecture"
"JPN","JPN.29_1","Japan","Niigata","Ken","Prefecture"
"JPN","JPN.30_1","Japan","Oita","Ken","Prefecture"
"JPN","JPN.31_1","Japan","Okayama","Ken","Prefecture"
"JPN","JPN.32_1","Japan","Okinawa","Ken","Prefecture"
"JPN","JPN.33_1","Japan","Osaka","Fu","Urban Prefecture"
"JPN","JPN.34_1","Japan","Saga","Ken","Prefecture"
"JPN","JPN.35_1","Japan","Saitama","Ken","Prefecture"
"JPN","JPN.36_1","Japan","Shiga","Ken","Prefecture"
"JPN","JPN.37_1","Japan","Shimane","Ken","Prefecture"
"JPN","JPN.38_1","Japan","Shizuoka","Ken","Prefecture"
"JPN","JPN.39_1","Japan","Tochigi","Ken","Prefecture"
"JPN","JPN.40_1","Japan","Tokushima","Ken","Prefecture"
"JPN","JPN.41_1","Japan","Tokyo","To","Metropolis"
"JPN","JPN.42_1","Japan","Tottori","Ken","Prefecture"
"JPN","JPN.43_1","Japan","Toyama","Ken","Prefecture"
"JPN","JPN.44_1","Japan","Wakayama","Ken","Prefecture"
"JPN","JPN.45_1","Japan","Yamagata","Ken","Prefecture"
"JPN","JPN.46_1","Japan","Yamaguchi","Ken","Prefecture"
"JPN","JPN.47_1","Japan","Yamanashi","Ken","Prefecture"
"KAZ","KAZ.1_1","Kazakhstan","Almaty","Oblasy","Region"
"KAZ","KAZ.2_1","Kazakhstan","Aqmola","Oblasy","Region"
"KAZ","KAZ.3_1","Kazakhstan","Aqtöbe","Oblasy","Region"
"KAZ","KAZ.4_1","Kazakhstan","Atyrau","Oblasy","Region"
"KAZ","KAZ.5_1","Kazakhstan","East Kazakhstan","Oblasy","Region"
"KAZ","KAZ.6_1","Kazakhstan","Mangghystau","Oblasy","Region"
"KAZ","KAZ.7_1","Kazakhstan","North Kazakhstan","Oblasy","Region"
"KAZ","KAZ.8_1","Kazakhstan","Pavlodar","Oblasy","Region"
"KAZ","KAZ.9_1","Kazakhstan","Qaraghandy","Oblasy","Region"
"KAZ","KAZ.10_1","Kazakhstan","Qostanay","Oblasy","Region"
"KAZ","KAZ.11_1","Kazakhstan","Qyzylorda","Oblasy","Region"
"KAZ","KAZ.12_1","Kazakhstan","South Kazakhstan","Oblasy","Region"
"KAZ","KAZ.13_1","Kazakhstan","West Kazakhstan","Oblasy","Region"
"KAZ","KAZ.14_1","Kazakhstan","Zhambyl","Oblasy","Region"
"KEN","KEN.1_1","Kenya","Baringo","County","County"
"KEN","KEN.2_1","Kenya","Bomet","County","County"
"KEN","KEN.3_1","Kenya","Bungoma","County","County"
"KEN","KEN.4_1","Kenya","Busia","County","County"
"KEN","KEN.5_1","Kenya","Elgeyo-Marakwet","County","County"
"KEN","KEN.6_1","Kenya","Embu","County","County"
"KEN","KEN.7_1","Kenya","Garissa","County","County"
"KEN","KEN.8_1","Kenya","Homa Bay","County","County"
"KEN","KEN.9_1","Kenya","Isiolo","County","County"
"KEN","KEN.10_1","Kenya","Kajiado","County","County"
"KEN","KEN.11_1","Kenya","Kakamega","County","County"
"KEN","KEN.12_1","Kenya","Kericho","County","County"
"KEN","KEN.13_1","Kenya","Kiambu","County","County"
"KEN","KEN.14_1","Kenya","Kilifi","County","County"
"KEN","KEN.15_1","Kenya","Kirinyaga","County","County"
"KEN","KEN.16_1","Kenya","Kisii","County","County"
"KEN","KEN.17_1","Kenya","Kisumu","County","County"
"KEN","KEN.18_1","Kenya","Kitui","County","County"
"KEN","KEN.19_1","Kenya","Kwale","County","County"
"KEN","KEN.20_1","Kenya","Laikipia","County","County"
"KEN","KEN.21_1","Kenya","Lamu","County","County"
"KEN","KEN.22_1","Kenya","Machakos","County","County"
"KEN","KEN.23_1","Kenya","Makueni","County","County"
"KEN","KEN.24_1","Kenya","Mandera","County","County"
"KEN","KEN.25_1","Kenya","Marsabit","County","County"
"KEN","KEN.26_1","Kenya","Meru","County","County"
"KEN","KEN.27_1","Kenya","Migori","County","County"
"KEN","KEN.28_1","Kenya","Mombasa","County","County"
"KEN","KEN.29_1","Kenya","Murang'a","County","County"
"KEN","KEN.30_1","Kenya","Nairobi","County","County"
"KEN","KEN.31_1","Kenya","Nakuru","County","County"
"KEN","KEN.32_1","Kenya","Nandi","County","County"
"KEN","KEN.33_1","Kenya","Narok","County","County"
"KEN","KEN.34_1","Kenya","Nyamira","County","County"
"KEN","KEN.35_1","Kenya","Nyandarua","County","County"
"KEN","KEN.36_1","Kenya","Nyeri","County","County"
"KEN","KEN.37_1","Kenya","Samburu","County","County"
"KEN","KEN.38_1","Kenya","Siaya","County","County"
"KEN","KEN.39_1","Kenya","Taita Taveta","County","County"
"KEN","KEN.40_1","Kenya","Tana River","County","County"
"KEN","KEN.41_1","Kenya","Tharaka-Nithi","County","County"
"KEN","KEN.42_1","Kenya","Trans Nzoia","County","County"
"KEN","KEN.43_1","Kenya","Turkana","County","County"
"KEN","KEN.44_1","Kenya","Uasin Gishu","County","County"
"KEN","KEN.45_1","Kenya","Vihiga","County","County"
"KEN","KEN.46_1","Kenya","Wajir","County","County"
"KEN","KEN.47_1","Kenya","West Pokot","County","County"
"KGZ","KGZ.1_1","Kyrgyzstan","Batken","Oblast","Province"
"KGZ","KGZ.2_1","Kyrgyzstan","Biškek","Shaar","City"
"KGZ","KGZ.3_1","Kyrgyzstan","Chüy","Oblast","Province"
"KGZ","KGZ.4_1","Kyrgyzstan","Jalal-Abad","Oblast","Province"
"KGZ","KGZ.5_1","Kyrgyzstan","Naryn","Oblast","Province"
"KGZ","KGZ.7_1","Kyrgyzstan","Osh","Oblast","Province"
"KGZ","KGZ.6_1","Kyrgyzstan","Osh (city)","Shaar","City"
"KGZ","KGZ.8_1","Kyrgyzstan","Talas","Oblast","Province"
"KGZ","KGZ.9_1","Kyrgyzstan","Ysyk-Köl","Oblast","Province"
"KHM","KHM.1_1","Cambodia","Bântéay Méanchey","Khêt","Province"
"KHM","KHM.2_1","Cambodia","Batdâmbâng","Khêt","Province"
"KHM","KHM.3_1","Cambodia","Kâmpóng Cham","Khêt","Province"
"KHM","KHM.4_1","Cambodia","Kâmpóng Chhnang","Khêt","Province"
"KHM","KHM.5_1","Cambodia","Kâmpóng Spœ","Khêt","Province"
"KHM","KHM.6_1","Cambodia","Kâmpóng Thum","Khêt","Province"
"KHM","KHM.7_1","Cambodia","Kâmpôt","Khêt","Province"
"KHM","KHM.8_1","Cambodia","Kândal","Khêt","Province"
"KHM","KHM.9_1","Cambodia","Kaôh Kong","Khêt","Province"
"KHM","KHM.10_1","Cambodia","Kep","Khêt","Province"
"KHM","KHM.11_1","Cambodia","Krâchéh","Khêt","Province"
"KHM","KHM.12_1","Cambodia","Krong Pailin","Municipality","Municipality"
"KHM","KHM.13_1","Cambodia","Krong Preah Sihanouk","Krong","Municipality"
"KHM","KHM.14_1","Cambodia","Môndól Kiri","Khêt","Province"
"KHM","KHM.15_1","Cambodia","Otdar Mean Chey","Khêt","Province"
"KHM","KHM.16_1","Cambodia","Phnom Penh","Municipality","Municipality"
"KHM","KHM.17_1","Cambodia","Pouthisat","Khêt","Province"
"KHM","KHM.18_1","Cambodia","Preah Vihéar","Khêt","Province"
"KHM","KHM.19_1","Cambodia","Prey Vêng","Khêt","Province"
"KHM","KHM.20_1","Cambodia","Rôtânôkiri","Khêt","Province"
"KHM","KHM.21_1","Cambodia","Siemréab","Khêt","Province"
"KHM","KHM.22_1","Cambodia","Stœng Trêng","Khêt","Province"
"KHM","KHM.23_1","Cambodia","Svay Rieng","Khêt","Province"
"KHM","KHM.24_1","Cambodia","Takêv","Khêt","Province"
"KHM","KHM.25_1","Cambodia","Tbong Khmum","Khêt","Province"
"KNA","KNA.1_1","Saint Kitts and Nevis","Christ Church Nichola Town","Parish","Parish"
"KNA","KNA.2_1","Saint Kitts and Nevis","Saint Anne Sandy Point","Parish","Parish"
"KNA","KNA.3_1","Saint Kitts and Nevis","Saint George Basseterre","Parish","Parish"
"KNA","KNA.4_1","Saint Kitts and Nevis","Saint George Gingerland","Parish","Parish"
"KNA","KNA.5_1","Saint Kitts and Nevis","Saint James Windward","Parish","Parish"
"KNA","KNA.6_1","Saint Kitts and Nevis","Saint John Capisterre","Parish","Parish"
"KNA","KNA.7_1","Saint Kitts and Nevis","Saint John Figtree","Parish","Parish"
"KNA","KNA.8_1","Saint Kitts and Nevis","Saint Mary Cayon","Parish","Parish"
"KNA","KNA.9_1","Saint Kitts and Nevis","Saint Paul Capisterre","Parish","Parish"
"KNA","KNA.10_1","Saint Kitts and Nevis","Saint Paul Charlestown","Parish","Parish"
"KNA","KNA.11_1","Saint Kitts and Nevis","Saint Peter Basseterre","Parish","Parish"
"KNA","KNA.12_1","Saint Kitts and Nevis","Saint Thomas Lowland","Parish","Parish"
"KNA","KNA.13_1","Saint Kitts and Nevis","Saint Thomas Middle Island","Parish","Parish"
"KNA","KNA.14_1","Saint Kitts and Nevis","Trinity Palmetto Point","Parish","Parish"
"KOR","KOR.1_1","South Korea","Busan","Gwangyeoksi","Metropolitan City"
"KOR","KOR.2_1","South Korea","Chungcheongbuk-do","Do","Province"
"KOR","KOR.3_1","South Korea","Chungcheongnam-do","Do","Province"
"KOR","KOR.4_1","South Korea","Daegu","Gwangyeoksi","Metropolitan City"
"KOR","KOR.5_1","South Korea","Daejeon","Gwangyeoksi","Metropolitan City"
"KOR","KOR.6_1","South Korea","Gangwon-do","Do","Province"
"KOR","KOR.7_1","South Korea","Gwangju","Gwangyeoksi","Metropolitan City"
"KOR","KOR.8_1","South Korea","Gyeonggi-do","Do","Province"
"KOR","KOR.9_1","South Korea","Gyeongsangbuk-do","Do","Province"
"KOR","KOR.10_1","South Korea","Gyeongsangnam-do","Do","Province"
"KOR","KOR.11_1","South Korea","Incheon","Gwangyeoksi","Metropolitan City"
"KOR","KOR.12_1","South Korea","Jeju","Do","Province"
"KOR","KOR.13_1","South Korea","Jeollabuk-do","Do","Province"
"KOR","KOR.14_1","South Korea","Jeollanam-do","Do","Province"
"KOR","KOR.15_1","South Korea","Sejong","Do","Metropolitan Autonomous City"
"KOR","KOR.16_1","South Korea","Seoul","Teukbyeolsi","Capital Metropolitan City"
"KOR","KOR.17_1","South Korea","Ulsan","Metropolitan City","Metropolitan City"
"KWT","KWT.1_1","Kuwait","Al Ahmadi","Muhafazah","Province"
"KWT","KWT.2_1","Kuwait","Al Farwaniyah","Muhafazah","Province"
"KWT","KWT.3_1","Kuwait","Al Jahrah","Muhafazah","Province"
"KWT","KWT.4_1","Kuwait","Al Kuwayt","Muhafazah","Province"
"KWT","KWT.5_1","Kuwait","Hawalli","Muhafazah","Province"
"KWT","KWT.6_1","Kuwait","Mubarak Al-Kabeer","Muhafazah","Province"
"LAO","LAO.1_1","Laos","Attapu","Khoueng","Province"
"LAO","LAO.2_1","Laos","Bokeo","Khoueng","Province"
"LAO","LAO.3_1","Laos","Bolikhamxai","Khoueng","Province"
"LAO","LAO.4_1","Laos","Champasak","Khoueng","Province"
"LAO","LAO.5_1","Laos","Houaphan","Khoueng","Province"
"LAO","LAO.6_1","Laos","Khammouan","Khoueng","Province"
"LAO","LAO.7_1","Laos","Louang Namtha","Khoueng","Province"
"LAO","LAO.8_1","Laos","Louangphrabang","Khoueng","Province"
"LAO","LAO.9_1","Laos","Oudômxai","Khoueng","Province"
"LAO","LAO.10_1","Laos","Phôngsali","Khoueng","Province"
"LAO","LAO.11_1","Laos","Saravan","Khoueng","Province"
"LAO","LAO.12_1","Laos","Savannakhét","Khoueng","Province"
"LAO","LAO.14_1","Laos","Vientiane","Khoueng","Province"
"LAO","LAO.13_1","Laos","Vientiane [prefecture]","Kampeng Nakhon","Municipality|Prefecture"
"LAO","LAO.15_1","Laos","Xaignabouri","Khoueng","Province"
"LAO","LAO.16_1","Laos","Xaisômboun","Khetphiset","Special Region|Zone"
"LAO","LAO.17_1","Laos","Xékong","Khoueng","Province"
"LAO","LAO.18_1","Laos","Xiangkhoang","Khoueng","Province"
"LBN","LBN.1_1","Lebanon","Akkar","Muhafazah","Governorate"
"LBN","LBN.2_1","Lebanon","Baalbak - Hermel","Muhafazah","Governorate"
"LBN","LBN.3_1","Lebanon","Beirut","Muhafazah","Governorate"
"LBN","LBN.4_1","Lebanon","Bekaa","Muhafazah","Governorate"
"LBN","LBN.5_1","Lebanon","Mount Lebanon","Muhafazah","Governorate"
"LBN","LBN.6_1","Lebanon","Nabatiyeh","Muhafazah","Governorate"
